C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD CYC:0
D873  AD 78 06  LDA $0678 = AA                  A:55 X:55 Y:E4 P:A4 SP:FB CYC:8491
D876  20 21 FA  JSR $FA21                       A:AA X:55 Y:E4 P:A4 SP:FB CYC:8495
FA21  B0 0B     BCS $FA2E                       A:AA X:55 Y:E4 P:A4 SP:F9 CYC:8501
FA23  F0 09     BEQ $FA2E                       A:AA X:55 Y:E4 P:A4 SP:F9 CYC:8503
FA25  10 07     BPL $FA2E                       A:AA X:55 Y:E4 P:A4 SP:F9 CYC:8505
FA27  70 05     BVS $FA2E                       A:AA X:55 Y:E4 P:A4 SP:F9 CYC:8507
FA29  C9 AA     CMP #$AA                        A:AA X:55 Y:E4 P:A4 SP:F9 CYC:8509
FA2B  D0 01     BNE $FA2E                       A:AA X:55 Y:E4 P:27 SP:F9 CYC:8511
FA2D  60        RTS                             A:AA X:55 Y:E4 P:27 SP:F9 CYC:8513
D879  A9 FF     LDA #$FF                        A:AA X:55 Y:E4 P:27 SP:FB CYC:8519
D87B  8D 78 06  STA $0678 = AA                  A:FF X:55 Y:E4 P:A5 SP:FB CYC:8521
D87E  85 01     STA $01 = FF                    A:FF X:55 Y:E4 P:A5 SP:FB CYC:8525
D880  24 01     BIT $01 = FF                    A:FF X:55 Y:E4 P:A5 SP:FB CYC:8528
D882  38        SEC                             A:FF X:55 Y:E4 P:E5 SP:FB CYC:8531
D883  EE 78 06  INC $0678 = FF                  A:FF X:55 Y:E4 P:E5 SP:FB CYC:8533
D886  D0 0D     BNE $D895                       A:FF X:55 Y:E4 P:67 SP:FB CYC:8539
D888  30 0B     BMI $D895                       A:FF X:55 Y:E4 P:67 SP:FB CYC:8541
D88A  50 09     BVC $D895                       A:FF X:55 Y:E4 P:67 SP:FB CYC:8543
D88C  90 07     BCC $D895                       A:FF X:55 Y:E4 P:67 SP:FB CYC:8545
D88E  AD 78 06  LDA $0678 = 00                  A:FF X:55 Y:E4 P:67 SP:FB CYC:8547
D891  C9 00     CMP #$00                        A:00 X:55 Y:E4 P:67 SP:FB CYC:8551
D893  F0 04     BEQ $D899                       A:00 X:55 Y:E4 P:67 SP:FB CYC:8553
D899  A9 7F     LDA #$7F                        A:00 X:55 Y:E4 P:67 SP:FB CYC:8555
D89B  8D 78 06  STA $0678 = 00                  A:7F X:55 Y:E4 P:65 SP:FB CYC:8557
D89E  B8        CLV                             A:7F X:55 Y:E4 P:65 SP:FB CYC:8561
D89F  18        CLC                             A:7F X:55 Y:E4 P:25 SP:FB CYC:8563
D8A0  EE 78 06  INC $0678 = 7F                  A:7F X:55 Y:E4 P:24 SP:FB CYC:8565
D8A3  F0 0D     BEQ $D8B2                       A:7F X:55 Y:E4 P:A4 SP:FB CYC:8571
D8A5  10 0B     BPL $D8B2                       A:7F X:55 Y:E4 P:A4 SP:FB CYC:8573
D8A7  70 09     BVS $D8B2                       A:7F X:55 Y:E4 P:A4 SP:FB CYC:8575
D8A9  B0 07     BCS $D8B2                       A:7F X:55 Y:E4 P:A4 SP:FB CYC:8577
D8AB  AD 78 06  LDA $0678 = 80                  A:7F X:55 Y:E4 P:A4 SP:FB CYC:8579
D8AE  C9 80     CMP #$80                        A:80 X:55 Y:E4 P:A4 SP:FB CYC:8583
D8B0  F0 04     BEQ $D8B6                       A:80 X:55 Y:E4 P:27 SP:FB CYC:8585
D8B6  A9 00     LDA #$00                        A:80 X:55 Y:E4 P:27 SP:FB CYC:8587
D8B8  8D 78 06  STA $0678 = 80                  A:00 X:55 Y:E4 P:27 SP:FB CYC:8589
D8BB  24 01     BIT $01 = FF                    A:00 X:55 Y:E4 P:27 SP:FB CYC:8593
D8BD  38        SEC                             A:00 X:55 Y:E4 P:E7 SP:FB CYC:8596
D8BE  CE 78 06  DEC $0678 = 00                  A:00 X:55 Y:E4 P:E7 SP:FB CYC:8598
D8C1  F0 0D     BEQ $D8D0                       A:00 X:55 Y:E4 P:E5 SP:FB CYC:8604
D8C3  10 0B     BPL $D8D0                       A:00 X:55 Y:E4 P:E5 SP:FB CYC:8606
D8C5  50 09     BVC $D8D0                       A:00 X:55 Y:E4 P:E5 SP:FB CYC:8608
D8C7  90 07     BCC $D8D0                       A:00 X:55 Y:E4 P:E5 SP:FB CYC:8610
D8C9  AD 78 06  LDA $0678 = FF                  A:00 X:55 Y:E4 P:E5 SP:FB CYC:8612
D8CC  C9 FF     CMP #$FF                        A:FF X:55 Y:E4 P:E5 SP:FB CYC:8616
D8CE  F0 04     BEQ $D8D4                       A:FF X:55 Y:E4 P:67 SP:FB CYC:8618
D8D4  A9 80     LDA #$80                        A:FF X:55 Y:E4 P:67 SP:FB CYC:8620
D8D6  8D 78 06  STA $0678 = FF                  A:80 X:55 Y:E4 P:E5 SP:FB CYC:8622
D8D9  B8        CLV                             A:80 X:55 Y:E4 P:E5 SP:FB CYC:8626
D8DA  18        CLC                             A:80 X:55 Y:E4 P:A5 SP:FB CYC:8628
D8DB  CE 78 06  DEC $0678 = 80                  A:80 X:55 Y:E4 P:A4 SP:FB CYC:8630
D8DE  F0 0D     BEQ $D8ED                       A:80 X:55 Y:E4 P:24 SP:FB CYC:8636
D8E0  30 0B     BMI $D8ED                       A:80 X:55 Y:E4 P:24 SP:FB CYC:8638
D8E2  70 09     BVS $D8ED                       A:80 X:55 Y:E4 P:24 SP:FB CYC:8640
D8E4  B0 07     BCS $D8ED                       A:80 X:55 Y:E4 P:24 SP:FB CYC:8642
D8E6  AD 78 06  LDA $0678 = 7F                  A:80 X:55 Y:E4 P:24 SP:FB CYC:8644
D8E9  C9 7F     CMP #$7F                        A:7F X:55 Y:E4 P:24 SP:FB CYC:8648
D8EB  F0 04     BEQ $D8F1                       A:7F X:55 Y:E4 P:27 SP:FB CYC:8650
D8F1  A9 01     LDA #$01                        A:7F X:55 Y:E4 P:27 SP:FB CYC:8652
D8F3  8D 78 06  STA $0678 = 7F                  A:01 X:55 Y:E4 P:25 SP:FB CYC:8654
D8F6  CE 78 06  DEC $0678 = 01                  A:01 X:55 Y:E4 P:25 SP:FB CYC:8658
D8F9  F0 04     BEQ $D8FF                       A:01 X:55 Y:E4 P:27 SP:FB CYC:8664
D8FF  60        RTS                             A:01 X:55 Y:E4 P:27 SP:FB CYC:8666
C618  20 00 D9  JSR $D900                       A:01 X:55 Y:E4 P:27 SP:FD CYC:8672
D900  A9 A3     LDA #$A3                        A:01 X:55 Y:E4 P:27 SP:FB CYC:8678
D902  85 33     STA $33 = 00                    A:A3 X:55 Y:E4 P:A5 SP:FB CYC:8680
D904  A9 89     LDA #$89                        A:A3 X:55 Y:E4 P:A5 SP:FB CYC:8683
D906  8D 00 03  STA $0300 = 70                  A:89 X:55 Y:E4 P:A5 SP:FB CYC:8685
D909  A9 12     LDA #$12                        A:89 X:55 Y:E4 P:A5 SP:FB CYC:8689
D90B  8D 45 02  STA $0245 = 00                  A:12 X:55 Y:E4 P:25 SP:FB CYC:8691
D90E  A9 FF     LDA #$FF                        A:12 X:55 Y:E4 P:25 SP:FB CYC:8695
D910  85 01     STA $01 = FF                    A:FF X:55 Y:E4 P:A5 SP:FB CYC:8697
D912  A2 65     LDX #$65                        A:FF X:55 Y:E4 P:A5 SP:FB CYC:8700
D914  A9 00     LDA #$00                        A:FF X:65 Y:E4 P:25 SP:FB CYC:8702
D916  85 89     STA $89 = 00                    A:00 X:65 Y:E4 P:27 SP:FB CYC:8704
D918  A9 03     LDA #$03                        A:00 X:65 Y:E4 P:27 SP:FB CYC:8707
D91A  85 8A     STA $8A = 00                    A:03 X:65 Y:E4 P:25 SP:FB CYC:8709
D91C  A0 00     LDY #$00                        A:03 X:65 Y:E4 P:25 SP:FB CYC:8712
D91E  38        SEC                             A:03 X:65 Y:00 P:27 SP:FB CYC:8714
D91F  A9 00     LDA #$00                        A:03 X:65 Y:00 P:27 SP:FB CYC:8716
D921  B8        CLV                             A:00 X:65 Y:00 P:27 SP:FB CYC:8718
D922  B1 89     LDA ($89),Y = 0300 @ 0300 = 89  A:00 X:65 Y:00 P:27 SP:FB CYC:8720
D924  F0 0C     BEQ $D932                       A:89 X:65 Y:00 P:A5 SP:FB CYC:8725
D926  90 0A     BCC $D932                       A:89 X:65 Y:00 P:A5 SP:FB CYC:8727
D928  70 08     BVS $D932                       A:89 X:65 Y:00 P:A5 SP:FB CYC:8729
D92A  C9 89     CMP #$89                        A:89 X:65 Y:00 P:A5 SP:FB CYC:8731
D92C  D0 04     BNE $D932                       A:89 X:65 Y:00 P:27 SP:FB CYC:8733
D92E  E0 65     CPX #$65                        A:89 X:65 Y:00 P:27 SP:FB CYC:8735
D930  F0 04     BEQ $D936                       A:89 X:65 Y:00 P:27 SP:FB CYC:8737
D936  A9 FF     LDA #$FF                        A:89 X:65 Y:00 P:27 SP:FB CYC:8739
D938  85 97     STA $97 = 00                    A:FF X:65 Y:00 P:A5 SP:FB CYC:8741
D93A  85 98     STA $98 = 00                    A:FF X:65 Y:00 P:A5 SP:FB CYC:8744
D93C  24 98     BIT $98 = FF                    A:FF X:65 Y:00 P:A5 SP:FB CYC:8747
D93E  A0 34     LDY #$34                        A:FF X:65 Y:00 P:E5 SP:FB CYC:8750
D940  B1 97     LDA ($97),Y = FFFF @ 0033 = A3  A:FF X:65 Y:34 P:65 SP:FB CYC:8752
D942  C9 A3     CMP #$A3                        A:A3 X:65 Y:34 P:E5 SP:FB CYC:8757
D944  D0 02     BNE $D948                       A:A3 X:65 Y:34 P:67 SP:FB CYC:8759
D946  B0 04     BCS $D94C                       A:A3 X:65 Y:34 P:67 SP:FB CYC:8761
D94C  A5 00     LDA $00 = 00                    A:A3 X:65 Y:34 P:67 SP:FB CYC:8763
D94E  48        PHA                             A:00 X:65 Y:34 P:67 SP:FB CYC:8766
D94F  A9 46     LDA #$46                        A:00 X:65 Y:34 P:67 SP:FA CYC:8769
D951  85 FF     STA $FF = 00                    A:46 X:65 Y:34 P:65 SP:FA CYC:8771
D953  A9 01     LDA #$01                        A:46 X:65 Y:34 P:65 SP:FA CYC:8774
D955  85 00     STA $00 = 00                    A:01 X:65 Y:34 P:65 SP:FA CYC:8776
D957  A0 FF     LDY #$FF                        A:01 X:65 Y:34 P:65 SP:FA CYC:8779
D959  B1 FF     LDA ($FF),Y = 0146 @ 0245 = 12  A:01 X:65 Y:FF P:E5 SP:FA CYC:8781
D95B  C9 12     CMP #$12                        A:12 X:65 Y:FF P:65 SP:FA CYC:8786
D95D  F0 04     BEQ $D963                       A:12 X:65 Y:FF P:67 SP:FA CYC:8788
D963  68        PLA                             A:12 X:65 Y:FF P:67 SP:FA CYC:8790
D964  85 00     STA $00 = 01                    A:00 X:65 Y:FF P:67 SP:FB CYC:8794
D966  A2 ED     LDX #$ED                        A:00 X:65 Y:FF P:67 SP:FB CYC:8797
D968  A9 00     LDA #$00                        A:00 X:ED Y:FF P:E5 SP:FB CYC:8799
D96A  85 33     STA $33 = A3                    A:00 X:ED Y:FF P:67 SP:FB CYC:8801
D96C  A9 04     LDA #$04                        A:00 X:ED Y:FF P:67 SP:FB CYC:8804
D96E  85 34     STA $34 = 00                    A:04 X:ED Y:FF P:65 SP:FB CYC:8806
D970  A0 00     LDY #$00                        A:04 X:ED Y:FF P:65 SP:FB CYC:8809
D972  18        CLC                             A:04 X:ED Y:00 P:67 SP:FB CYC:8811
D973  A9 FF     LDA #$FF                        A:04 X:ED Y:00 P:66 SP:FB CYC:8813
D975  85 01     STA $01 = FF                    A:FF X:ED Y:00 P:E4 SP:FB CYC:8815
D977  24 01     BIT $01 = FF                    A:FF X:ED Y:00 P:E4 SP:FB CYC:8818
D979  A9 AA     LDA #$AA                        A:FF X:ED Y:00 P:E4 SP:FB CYC:8821
D97B  8D 00 04  STA $0400 = AD                  A:AA X:ED Y:00 P:E4 SP:FB CYC:8823
D97E  A9 55     LDA #$55                        A:AA X:ED Y:00 P:E4 SP:FB CYC:8827
D980  11 33     ORA ($33),Y = 0400 @ 0400 = AA  A:55 X:ED Y:00 P:64 SP:FB CYC:8829
D982  B0 08     BCS $D98C                       A:FF X:ED Y:00 P:E4 SP:FB CYC:8834
D984  10 06     BPL $D98C                       A:FF X:ED Y:00 P:E4 SP:FB CYC:8836
D986  C9 FF     CMP #$FF                        A:FF X:ED Y:00 P:E4 SP:FB CYC:8838
D988  D0 02     BNE $D98C                       A:FF X:ED Y:00 P:67 SP:FB CYC:8840
D98A  70 02     BVS $D98E                       A:FF X:ED Y:00 P:67 SP:FB CYC:8842
D98E  E8        INX                             A:FF X:ED Y:00 P:67 SP:FB CYC:8844
D98F  38        SEC                             A:FF X:EE Y:00 P:E5 SP:FB CYC:8846
D990  B8        CLV                             A:FF X:EE Y:00 P:E5 SP:FB CYC:8848
D991  A9 00     LDA #$00                        A:FF X:EE Y:00 P:A5 SP:FB CYC:8850
D993  11 33     ORA ($33),Y = 0400 @ 0400 = AA  A:00 X:EE Y:00 P:27 SP:FB CYC:8852
D995  F0 06     BEQ $D99D                       A:AA X:EE Y:00 P:A5 SP:FB CYC:8857
D997  70 04     BVS $D99D                       A:AA X:EE Y:00 P:A5 SP:FB CYC:8859
D999  90 02     BCC $D99D                       A:AA X:EE Y:00 P:A5 SP:FB CYC:8861
D99B  30 02     BMI $D99F                       A:AA X:EE Y:00 P:A5 SP:FB CYC:8863
D99F  E8        INX                             A:AA X:EE Y:00 P:A5 SP:FB CYC:8865
D9A0  18        CLC                             A:AA X:EF Y:00 P:A5 SP:FB CYC:8867
D9A1  24 01     BIT $01 = FF                    A:AA X:EF Y:00 P:A4 SP:FB CYC:8869
D9A3  A9 55     LDA #$55                        A:AA X:EF Y:00 P:E4 SP:FB CYC:8872
D9A5  31 33     AND ($33),Y = 0400 @ 0400 = AA  A:55 X:EF Y:00 P:64 SP:FB CYC:8874
D9A7  D0 06     BNE $D9AF                       A:00 X:EF Y:00 P:66 SP:FB CYC:8879
D9A9  50 04     BVC $D9AF                       A:00 X:EF Y:00 P:66 SP:FB CYC:8881
D9AB  B0 02     BCS $D9AF                       A:00 X:EF Y:00 P:66 SP:FB CYC:8883
D9AD  10 02     BPL $D9B1                       A:00 X:EF Y:00 P:66 SP:FB CYC:8885
D9B1  E8        INX                             A:00 X:EF Y:00 P:66 SP:FB CYC:8887
D9B2  38        SEC                             A:00 X:F0 Y:00 P:E4 SP:FB CYC:8889
D9B3  B8        CLV                             A:00 X:F0 Y:00 P:E5 SP:FB CYC:8891
D9B4  A9 EF     LDA #$EF                        A:00 X:F0 Y:00 P:A5 SP:FB CYC:8893
D9B6  8D 00 04  STA $0400 = AA                  A:EF X:F0 Y:00 P:A5 SP:FB CYC:8895
D9B9  A9 F8     LDA #$F8                        A:EF X:F0 Y:00 P:A5 SP:FB CYC:8899
D9BB  31 33     AND ($33),Y = 0400 @ 0400 = EF  A:F8 X:F0 Y:00 P:A5 SP:FB CYC:8901
D9BD  90 08     BCC $D9C7                       A:E8 X:F0 Y:00 P:A5 SP:FB CYC:8906
D9BF  10 06     BPL $D9C7                       A:E8 X:F0 Y:00 P:A5 SP:FB CYC:8908
D9C1  C9 E8     CMP #$E8                        A:E8 X:F0 Y:00 P:A5 SP:FB CYC:8910
D9C3  D0 02     BNE $D9C7                       A:E8 X:F0 Y:00 P:27 SP:FB CYC:8912
D9C5  50 02     BVC $D9C9                       A:E8 X:F0 Y:00 P:27 SP:FB CYC:8914
D9C9  E8        INX                             A:E8 X:F0 Y:00 P:27 SP:FB CYC:8916
D9CA  18        CLC                             A:E8 X:F1 Y:00 P:A5 SP:FB CYC:8918
D9CB  24 01     BIT $01 = FF                    A:E8 X:F1 Y:00 P:A4 SP:FB CYC:8920
D9CD  A9 AA     LDA #$AA                        A:E8 X:F1 Y:00 P:E4 SP:FB CYC:8923
D9CF  8D 00 04  STA $0400 = EF                  A:AA X:F1 Y:00 P:E4 SP:FB CYC:8925
D9D2  A9 5F     LDA #$5F                        A:AA X:F1 Y:00 P:E4 SP:FB CYC:8929
D9D4  51 33     EOR ($33),Y = 0400 @ 0400 = AA  A:5F X:F1 Y:00 P:64 SP:FB CYC:8931
D9D6  B0 08     BCS $D9E0                       A:F5 X:F1 Y:00 P:E4 SP:FB CYC:8936
D9D8  10 06     BPL $D9E0                       A:F5 X:F1 Y:00 P:E4 SP:FB CYC:8938
D9DA  C9 F5     CMP #$F5                        A:F5 X:F1 Y:00 P:E4 SP:FB CYC:8940
D9DC  D0 02     BNE $D9E0                       A:F5 X:F1 Y:00 P:67 SP:FB CYC:8942
D9DE  70 02     BVS $D9E2                       A:F5 X:F1 Y:00 P:67 SP:FB CYC:8944
D9E2  E8        INX                             A:F5 X:F1 Y:00 P:67 SP:FB CYC:8946
D9E3  38        SEC                             A:F5 X:F2 Y:00 P:E5 SP:FB CYC:8948
D9E4  B8        CLV                             A:F5 X:F2 Y:00 P:E5 SP:FB CYC:8950
D9E5  A9 70     LDA #$70                        A:F5 X:F2 Y:00 P:A5 SP:FB CYC:8952
D9E7  8D 00 04  STA $0400 = AA                  A:70 X:F2 Y:00 P:25 SP:FB CYC:8954
D9EA  51 33     EOR ($33),Y = 0400 @ 0400 = 70  A:70 X:F2 Y:00 P:25 SP:FB CYC:8958
D9EC  D0 06     BNE $D9F4                       A:00 X:F2 Y:00 P:27 SP:FB CYC:8963
D9EE  70 04     BVS $D9F4                       A:00 X:F2 Y:00 P:27 SP:FB CYC:8965
D9F0  90 02     BCC $D9F4                       A:00 X:F2 Y:00 P:27 SP:FB CYC:8967
D9F2  10 02     BPL $D9F6                       A:00 X:F2 Y:00 P:27 SP:FB CYC:8969
D9F6  E8        INX                             A:00 X:F2 Y:00 P:27 SP:FB CYC:8971
D9F7  18        CLC                             A:00 X:F3 Y:00 P:A5 SP:FB CYC:8973
D9F8  24 01     BIT $01 = FF                    A:00 X:F3 Y:00 P:A4 SP:FB CYC:8975
D9FA  A9 69     LDA #$69                        A:00 X:F3 Y:00 P:E6 SP:FB CYC:8978
D9FC  8D 00 04  STA $0400 = 70                  A:69 X:F3 Y:00 P:64 SP:FB CYC:8980
D9FF  A9 00     LDA #$00                        A:69 X:F3 Y:00 P:64 SP:FB CYC:8984
DA01  71 33     ADC ($33),Y = 0400 @ 0400 = 69  A:00 X:F3 Y:00 P:66 SP:FB CYC:8986
DA03  30 08     BMI $DA0D                       A:69 X:F3 Y:00 P:24 SP:FB CYC:8991
DA05  B0 06     BCS $DA0D                       A:69 X:F3 Y:00 P:24 SP:FB CYC:8993
DA07  C9 69     CMP #$69                        A:69 X:F3 Y:00 P:24 SP:FB CYC:8995
DA09  D0 02     BNE $DA0D                       A:69 X:F3 Y:00 P:27 SP:FB CYC:8997
DA0B  50 02     BVC $DA0F                       A:69 X:F3 Y:00 P:27 SP:FB CYC:8999
DA0F  E8        INX                             A:69 X:F3 Y:00 P:27 SP:FB CYC:9001
DA10  38        SEC                             A:69 X:F4 Y:00 P:A5 SP:FB CYC:9003
DA11  24 01     BIT $01 = FF                    A:69 X:F4 Y:00 P:A5 SP:FB CYC:9005
DA13  A9 00     LDA #$00                        A:69 X:F4 Y:00 P:E5 SP:FB CYC:9008
DA15  71 33     ADC ($33),Y = 0400 @ 0400 = 69  A:00 X:F4 Y:00 P:67 SP:FB CYC:9010
DA17  30 08     BMI $DA21                       A:6A X:F4 Y:00 P:24 SP:FB CYC:9015
DA19  B0 06     BCS $DA21                       A:6A X:F4 Y:00 P:24 SP:FB CYC:9017
DA1B  C9 6A     CMP #$6A                        A:6A X:F4 Y:00 P:24 SP:FB CYC:9019
DA1D  D0 02     BNE $DA21                       A:6A X:F4 Y:00 P:27 SP:FB CYC:9021
DA1F  50 02     BVC $DA23                       A:6A X:F4 Y:00 P:27 SP:FB CYC:9023
DA23  E8        INX                             A:6A X:F4 Y:00 P:27 SP:FB CYC:9025
DA24  38        SEC                             A:6A X:F5 Y:00 P:A5 SP:FB CYC:9027
DA25  B8        CLV                             A:6A X:F5 Y:00 P:A5 SP:FB CYC:9029
DA26  A9 7F     LDA #$7F                        A:6A X:F5 Y:00 P:A5 SP:FB CYC:9031
DA28  8D 00 04  STA $0400 = 69                  A:7F X:F5 Y:00 P:25 SP:FB CYC:9033
DA2B  71 33     ADC ($33),Y = 0400 @ 0400 = 7F  A:7F X:F5 Y:00 P:25 SP:FB CYC:9037
DA2D  10 08     BPL $DA37                       A:FF X:F5 Y:00 P:E4 SP:FB CYC:9042
DA2F  B0 06     BCS $DA37                       A:FF X:F5 Y:00 P:E4 SP:FB CYC:9044
DA31  C9 FF     CMP #$FF                        A:FF X:F5 Y:00 P:E4 SP:FB CYC:9046
DA33  D0 02     BNE $DA37                       A:FF X:F5 Y:00 P:67 SP:FB CYC:9048
DA35  70 02     BVS $DA39                       A:FF X:F5 Y:00 P:67 SP:FB CYC:9050
DA39  E8        INX                             A:FF X:F5 Y:00 P:67 SP:FB CYC:9052
DA3A  18        CLC                             A:FF X:F6 Y:00 P:E5 SP:FB CYC:9054
DA3B  24 01     BIT $01 = FF                    A:FF X:F6 Y:00 P:E4 SP:FB CYC:9056
DA3D  A9 80     LDA #$80                        A:FF X:F6 Y:00 P:E4 SP:FB CYC:9059
DA3F  8D 00 04  STA $0400 = 7F                  A:80 X:F6 Y:00 P:E4 SP:FB CYC:9061
DA42  A9 7F     LDA #$7F                        A:80 X:F6 Y:00 P:E4 SP:FB CYC:9065
DA44  71 33     ADC ($33),Y = 0400 @ 0400 = 80  A:7F X:F6 Y:00 P:64 SP:FB CYC:9067
DA46  10 08     BPL $DA50                       A:FF X:F6 Y:00 P:A4 SP:FB CYC:9072
DA48  B0 06     BCS $DA50                       A:FF X:F6 Y:00 P:A4 SP:FB CYC:9074
DA4A  C9 FF     CMP #$FF                        A:FF X:F6 Y:00 P:A4 SP:FB CYC:9076
DA4C  D0 02     BNE $DA50                       A:FF X:F6 Y:00 P:27 SP:FB CYC:9078
DA4E  50 02     BVC $DA52                       A:FF X:F6 Y:00 P:27 SP:FB CYC:9080
DA52  E8        INX                             A:FF X:F6 Y:00 P:27 SP:FB CYC:9082
DA53  38        SEC                             A:FF X:F7 Y:00 P:A5 SP:FB CYC:9084
DA54  B8        CLV                             A:FF X:F7 Y:00 P:A5 SP:FB CYC:9086
DA55  A9 80     LDA #$80                        A:FF X:F7 Y:00 P:A5 SP:FB CYC:9088
DA57  8D 00 04  STA $0400 = 80                  A:80 X:F7 Y:00 P:A5 SP:FB CYC:9090
DA5A  A9 7F     LDA #$7F                        A:80 X:F7 Y:00 P:A5 SP:FB CYC:9094
DA5C  71 33     ADC ($33),Y = 0400 @ 0400 = 80  A:7F X:F7 Y:00 P:25 SP:FB CYC:9096
DA5E  D0 06     BNE $DA66                       A:00 X:F7 Y:00 P:27 SP:FB CYC:9101
DA60  30 04     BMI $DA66                       A:00 X:F7 Y:00 P:27 SP:FB CYC:9103
DA62  70 02     BVS $DA66                       A:00 X:F7 Y:00 P:27 SP:FB CYC:9105
DA64  B0 02     BCS $DA68                       A:00 X:F7 Y:00 P:27 SP:FB CYC:9107
DA68  E8        INX                             A:00 X:F7 Y:00 P:27 SP:FB CYC:9109
DA69  24 01     BIT $01 = FF                    A:00 X:F8 Y:00 P:A5 SP:FB CYC:9111
DA6B  A9 40     LDA #$40                        A:00 X:F8 Y:00 P:E7 SP:FB CYC:9114
DA6D  8D 00 04  STA $0400 = 80                  A:40 X:F8 Y:00 P:65 SP:FB CYC:9116
DA70  D1 33     CMP ($33),Y = 0400 @ 0400 = 40  A:40 X:F8 Y:00 P:65 SP:FB CYC:9120
DA72  30 06     BMI $DA7A                       A:40 X:F8 Y:00 P:67 SP:FB CYC:9125
DA74  90 04     BCC $DA7A                       A:40 X:F8 Y:00 P:67 SP:FB CYC:9127
DA76  D0 02     BNE $DA7A                       A:40 X:F8 Y:00 P:67 SP:FB CYC:9129
DA78  70 02     BVS $DA7C                       A:40 X:F8 Y:00 P:67 SP:FB CYC:9131
DA7C  E8        INX                             A:40 X:F8 Y:00 P:67 SP:FB CYC:9133
DA7D  B8        CLV                             A:40 X:F9 Y:00 P:E5 SP:FB CYC:9135
DA7E  CE 00 04  DEC $0400 = 40                  A:40 X:F9 Y:00 P:A5 SP:FB CYC:9137
DA81  D1 33     CMP ($33),Y = 0400 @ 0400 = 3F  A:40 X:F9 Y:00 P:25 SP:FB CYC:9143
DA83  F0 06     BEQ $DA8B                       A:40 X:F9 Y:00 P:25 SP:FB CYC:9148
DA85  30 04     BMI $DA8B                       A:40 X:F9 Y:00 P:25 SP:FB CYC:9150
DA87  90 02     BCC $DA8B                       A:40 X:F9 Y:00 P:25 SP:FB CYC:9152
DA89  50 02     BVC $DA8D                       A:40 X:F9 Y:00 P:25 SP:FB CYC:9154
